,merged_reaction,reaction_type,reaction_notes,merged_ids,reaction_IDs
623,1 O2 [cytosol] + 1 NEFA + 1 O2 [cytosol] + 1 NEFA <=> 1 NEFA + 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-29768 + R-ALL-29368 + R-ALL-29768 <=> R-ALL-266010 + R-ALL-266010,R-CFA-265296;R-DDI-265296;R-DRE-265296;R-GGA-265296;R-HSA-265296;R-MMU-265296;R-RNO-265296;R-XTR-265296
624,1 LTD4 [extracellular region] + 1 H2O [extracellular region] <=> 1 Gly [extracellular region] + 1 NEFA,FFA_modify,,R-ALL-266074 + R-ALL-109276 <=> R-ALL-266029 + R-ALL-266033,R-CFA-266012;R-DME-266012;R-DRE-266012;R-GGA-266012;R-HSA-266012;R-MMU-266012;R-RNO-266012;R-SPO-266012;R-SSC-266012;R-XTR-266012
625,1 GSH [cytosol] + 1 NEFA <=> 1 LTC4 [cytosol],FFA_modify,,R-ALL-29450 + R-ALL-265281 <=> R-ALL-266066,R-CFA-266050;R-DDI-266050;R-DRE-266050;R-GGA-266050;R-HSA-266050;R-MMU-266050;R-RNO-266050;R-XTR-266050
626,1 NEFA + 1 NEFA <=> 1 H2O [cytosol] + 1 NEFA + 1 H2O [cytosol] + 1 NEFA,FFA_modify,,R-ALL-266010 + R-ALL-266010 <=> R-ALL-29356 + R-ALL-265281 + R-ALL-29356 + R-ALL-265281,R-CFA-266051;R-DDI-266051;R-DRE-266051;R-GGA-266051;R-HSA-266051;R-MMU-266051;R-RNO-266051;R-XTR-266051
627,1 ATP [cytosol] + 1 AMP [peroxisomal matrix] <=> 1 ATP [peroxisomal matrix] + 1 AMP [cytosol],,,R-ALL-113592 + R-ALL-389620 <=> R-ALL-389573 + R-ALL-76577,R-CFA-389652;R-DDI-389652;R-DME-389652;R-DRE-389652;R-GGA-389652;R-HSA-389652;R-MMU-389652;R-RNO-389652;R-SSC-389652;R-XTR-389652
628,NA + NA + NA <=> NA + 1 FABP1 + NA,,,R-CFA-400196 + R-CFA-400216 + R-CFA-2026984 <=> R-CFA-400154 + R-CFA-1989743 + R-CFA-400207,R-CFA-400143
629,1 TBL1X + 1 TBL1XR1 + NA + NA <=> NA,,,R-CFA-351644 + R-CFA-351643 + R-CFA-400207 + R-CFA-400138 <=> R-CFA-400196,R-CFA-400183
630,NA + 1 PPARA + 1 RXRA <=> NA,,,R-ALL-422139 + R-CFA-400186 + R-CFA-381319 <=> R-CFA-400138,R-CFA-400204
631,NA + 1 ATP [cytosol] <=> NA + 1 ADP [cytosol],,,R-CFA-2237880 + R-ALL-113592 <=> R-CFA-265277 + R-ALL-29370,R-CFA-429016
632,NA <=> 1 Cer + NA,,,R-CFA-429705 <=> R-ALL-428270 + R-CFA-429672,R-CFA-429683
633,NA <=> 1 CERT1 + NA,,,R-CFA-429672 <=> R-CFA-429712 + R-CFA-429703,R-CFA-429694
634,1 CERT1 + 1 ATP [cytosol] <=> 1 ADP [cytosol] + 1 CERT1,,,R-CFA-429712 + R-ALL-113592 <=> R-ALL-29370 + R-CFA-429704,R-CFA-429698
635,NA + 1 CERA [endoplasmic reticulum membrane] <=> NA,,,R-CFA-429672 + R-ALL-428256 <=> R-CFA-429705,R-CFA-429699
636,1 CERT1 + 2 ATP [cytosol] <=> 2 ADP [cytosol] + 1 CERT1,,,R-CFA-429704 + R-ALL-113592 <=> R-ALL-29370 + R-CFA-429695,R-CFA-429714
637,3 H2O [cytosol] + NA <=> 3 Pi [cytosol] + NA,,,R-ALL-29356 + R-CFA-429726 <=> R-ALL-29372 + R-CFA-429672,R-CFA-429730
638,1 CERT1 + NA <=> NA,,,R-CFA-429695 + R-CFA-429703 <=> R-CFA-429726,R-CFA-429732
639,NA + 1 VDR <=> 2 UBE2I + 1 VDR,,,R-CFA-2993778 + R-CFA-375512 <=> R-CFA-912481 + R-CFA-4546376,R-CFA-4546387
640,1 PL [plasma membrane] + NA <=> NA,,,R-ALL-171142 + R-CFA-5333699 <=> R-CFA-5333679,R-CFA-5333678
641,1 LCB + NA <=> NA,,,R-ALL-8876730 + R-CFA-5334833 <=> R-CFA-5334829,R-CFA-5334794
642,1 NR1H4 + NA <=> NA,,,R-CFA-5340228 + R-ALL-5340249 <=> R-CFA-5340186,R-CFA-5340195
643,NA + 1 NCOA1 + 1 NCOA2 + 1 RXRA <=> NA,,,R-CFA-5340186 + R-CFA-442496 + R-CFA-376398 + R-CFA-381319 <=> R-CFA-5340274,R-CFA-5340251
644,1 ACoA + 1 ACoA <=> 1 CO2 [cytosol] + 1 ACoA + 1 CoA-SH [cytosol],FFA_modify,,R-ALL-29508 + R-ALL-548794 <=> R-ALL-113528 + R-ALL-548829 + R-ALL-76194,R-CFA-548815;R-DDI-548815;R-DME-548815;R-DRE-548815;R-GGA-548815;R-HSA-548815;R-MMU-548815;R-RNO-548815;R-SSC-548815;R-XTR-548815
645,1 ACoA + 1 H2O [lysosomal lumen] <=> 1 CoA-SH [lysosomal lumen] + 1 NEFA,FFA_modify,,R-ALL-5690537 + R-ALL-1605715 <=> R-ALL-1678675 + R-ALL-5690516,R-CFA-5690046;R-DDI-5690046;R-DME-5690046;R-DRE-5690046;R-HSA-5690046;R-MMU-5690046;R-RNO-5690046;R-SSC-5690046;R-XTR-5690046
646,1 ATP [cytosol] + 1 NEFA + 1 CoA-SH [cytosol] <=> 1 PPi [cytosol] + 1 ACoA + 1 AMP [cytosol],FFA_modify,,R-ALL-113592 + R-ALL-5695985 + R-ALL-76194 <=> R-ALL-111294 + R-ALL-5695971 + R-ALL-76577,R-CFA-5695957;R-DDI-5695957;R-DME-5695957;R-DRE-5695957;R-GGA-5695957;R-HSA-5695957;R-MMU-5695957;R-RNO-5695957;R-SSC-5695957;R-XTR-5695957
647,1 FAD [mitochondrial matrix] + 1 ACoA <=> 1 ACoA + 1 FADH2 [mitochondrial matrix],FFA_modify,,R-ALL-113596 + R-ALL-5695963 <=> R-ALL-5695976 + R-ALL-31649,R-CFA-5695989;R-DRE-5695989;R-GGA-5695989;R-HSA-5695989;R-MMU-5695989;R-RNO-5695989;R-SSC-5695989;R-XTR-5695989
648,1 CoA-SH [mitochondrial matrix] + 1 NEFA + 1 ATP [mitochondrial matrix] <=> 1 adenosine 5'-monophosphate [mitochondrial matrix] + 1 PPi [mitochondrial matrix] + 1 ACoA,FFA_modify,,R-ALL-29374 + R-ALL-5696008 + R-ALL-113593 <=> R-ALL-159448 + R-ALL-159450 + R-ALL-5696003,R-CFA-5696007;R-DDI-5696007;R-DME-5696007;R-DRE-5696007;R-HSA-5696007;R-MMU-5696007;R-RNO-5696007;R-SSC-5696007;R-XTR-5696007
649,1 NEFA + 1 NAD+ [cytosol] <=> 1 H+ [cytosol] + 1 ACA [cytosol] + 1 NADH [cytosol],FFA_modify,,R-ALL-5696461 + R-ALL-29360 <=> R-ALL-70106 + R-ALL-29666 + R-ALL-73473,R-CFA-5696457;R-DRE-5696457;R-GGA-5696457;R-HSA-5696457;R-MMU-5696457;R-RNO-5696457;R-SSC-5696457;R-XTR-5696457
650,1 H2O [extracellular region] + 1 PA <=> 1 LPA + 1 LCB,L_FAdelete,,R-ALL-109276 + R-ALL-1602448 <=> R-ALL-6792472 + R-ALL-1602366,R-CFA-6792445;R-DME-6792445;R-DRE-6792445;R-GGA-6792445;R-HSA-6792445;R-MMU-6792445;R-RNO-6792445;R-SSC-6792445;R-XTR-6792445
651,1 MTMR6 + 1 MTMR9 <=> NA,,,R-CFA-1604666 + R-CFA-6809239 <=> R-CFA-6809246,R-CFA-6809309
652,1 MTM1 + 1 MTMR12 <=> NA,,,R-CFA-1604646 + R-CFA-6809657 <=> R-CFA-6809679,R-CFA-6809680
653,1 MTMR2 + 1 MTMR12 <=> NA,,,R-CFA-1604662 + R-CFA-6809657 <=> R-CFA-6809705,R-CFA-6809707
654,1 OSGEP <=> 1 OSGEP,,,R-CFA-6810395 <=> R-CFA-6810405,R-CFA-6810392
655,1 ACoA <=> 1 NEFA,FFA_modify,,R-ALL-30138 <=> R-ALL-31593,R-CFA-76496;R-DRE-76496;R-HSA-76496;R-MMU-76496;R-RNO-76496;R-SSC-76496;R-XTR-76496
656,1 ACoA <=> 1 NEFA,FFA_modify,,R-ALL-30138 <=> R-ALL-32879,R-CFA-76500;R-DRE-76500;R-GGA-76500;R-HSA-76500;R-MMU-76500;R-RNO-76500
657,1 FAD [mitochondrial matrix] + 1 ACoA <=> 1 FADH2 [mitochondrial matrix] + 1 ACoA,FFA_modify,,R-ALL-113596 + R-ALL-77318 <=> R-ALL-31649 + R-ALL-77313,R-CFA-77319;R-DME-77319;R-DRE-77319;R-GGA-77319;R-HSA-77319;R-MMU-77319;R-RNO-77319;R-SSC-77319;R-XTR-77319
658,1 ACoA + 1 FAD [mitochondrial matrix] <=> 1 ACoA + 1 FADH2 [mitochondrial matrix],FFA_modify,,R-ALL-77326 + R-ALL-113596 <=> R-ALL-77324 + R-ALL-31649,R-CFA-77327;R-DME-77327;R-DRE-77327;R-GGA-77327;R-HSA-77327;R-MMU-77327;R-RNO-77327;R-SSC-77327;R-XTR-77327
659,1 DBI + NA <=> NA,,,R-CFA-8848241 + R-ALL-8848288 <=> R-CFA-8848291,R-CFA-8848246
660,NA + NA <=> NA,,,R-ALL-5690520 + R-CFA-8848234 <=> R-CFA-8866017,R-CFA-8848247
661,1 ACoA + 1 ACBD6 <=> NA,,,R-ALL-164991 + R-CFA-8848243 <=> R-CFA-8848271,R-CFA-8848250
662,NA + NA <=> NA,,,R-ALL-8866926 + R-CFA-8856629 <=> R-CFA-8856647,R-CFA-8856630
663,1 TAG + NA <=> NA,,,R-ALL-549167 + R-CFA-8857666 <=> R-CFA-8857661,R-CFA-8857686
664,NA + 1 HSD17B13 <=> NA,,,R-ALL-8866926 + R-CFA-8862029 <=> R-CFA-8862370,R-CFA-8862380
665,1 MID1IP1 + 1 THRSP <=> NA,,,R-CFA-8867328 + R-CFA-8867326 <=> R-CFA-8867329,R-CFA-8866941
666,1 PIP2 + NA <=> NA,,,R-ALL-202247 + R-CFA-8870330 <=> R-CFA-8870324,R-CFA-8870332
667,1 PIP + NA <=> NA,,,R-ALL-1806276 + R-CFA-8870496 <=> R-CFA-8870509,R-CFA-8870489
668,1 - + 1 PLEKHA8 + 1 PIP <=> NA,,,R-CFA-199971 + R-CFA-5216169 + R-ALL-1806217 <=> R-CFA-8870493,R-CFA-8870499
669,NA + NA + NA + 1 RUFY1 <=> NA,,,R-CFA-2130191 + R-CFA-8871367 + R-CFA-8871377 + R-CFA-5215951 <=> R-CFA-8871353,R-CFA-8871366
670,1 RUFY1 <=> 1 RUFY1,,,R-CFA-8871352 <=> R-CFA-5215951,R-CFA-8871370
671,2 ATP [cytosol] + 1 RUFY1 <=> 2 ADP [cytosol] + 1 RUFY1,,,R-ALL-113592 + R-CFA-8871374 <=> R-ALL-29370 + R-CFA-8871352,R-CFA-8871373
672,1 RUFY1 + 1 PIP <=> NA,,,R-CFA-5215951 + R-ALL-1806200 <=> R-CFA-8871354,R-CFA-8871376
673,1 PCTP + 1 PC <=> NA,,,R-CFA-5215990 + R-ALL-1524163 <=> R-CFA-8873866,R-CFA-8873794
674,NA <=> NA + 1 LPCAT1,,,R-CFA-8873921 <=> R-CFA-8873863 + R-CFA-1498772,R-CFA-8873834
675,1 Cholesterol + 1 Cholesterol + 1 STARD5 <=> NA,,,R-ALL-176655 + R-ALL-5357505 + R-CFA-196114 <=> R-CFA-8873894,R-CFA-8873850
676,1 PC + 1 STARD10 + 1 LPCAT1 <=> NA,,,R-ALL-426925 + R-CFA-8873867 + R-CFA-1498772 <=> R-CFA-8873921,R-CFA-8873923
677,1 ATP [cytosol] + 1 STARD10 <=> 1 ADP [cytosol] + 1 STARD10,,,R-ALL-113592 + R-CFA-8873867 <=> R-ALL-29370 + R-CFA-8873930,R-CFA-8873929
678,1 CoA-SH [mitochondrial matrix] + 1 ATP [mitochondrial matrix] + 1 NEFA <=> 1 adenosine 5'-monophosphate [mitochondrial matrix] + 1 PPi [mitochondrial matrix] + 1 Ac-CoA [mitochondrial matrix],FAA_modify,,R-ALL-29374 + R-ALL-113593 + R-ALL-113539 <=> R-ALL-159448 + R-ALL-159450 + R-ALL-113559,R-CFA-8875071;R-DDI-8875071;R-DME-8875071;R-DRE-8875071;R-GGA-8875071;R-HSA-8875071;R-MMU-8875071;R-RNO-8875071;R-SSC-8875071;R-XTR-8875071
679,1 PC + 1 STARD7 <=> NA,,,R-ALL-426925 + R-CFA-8873841 <=> R-CFA-8873897,R-CFA-8877153
680,1 LPA 1 + 1 H2O [mitochondrial matrix] <=> 1 Pi [mitochondrial matrix] + 1 MAG,L_HGdelete,,R-ALL-8878649 + R-ALL-113521 <=> R-ALL-113548 + R-ALL-8934414,R-CFA-8878654;R-DDI-8878654;R-DRE-8878654;R-GGA-8878654;R-HSA-8878654;R-MMU-8878654;R-RNO-8878654;R-SPO-8878654;R-SSC-8878654;R-XTR-8878654
681,1 UDP-GalNAc [Golgi lumen] + 1 Cer <=> 1 Cer + 1 UDP [Golgi lumen],L_HGmodify,,R-ALL-735700 + R-ALL-8879102 <=> R-ALL-8879101 + R-ALL-205687,R-CFA-8878914;R-DME-8878914;R-GGA-8878914;R-HSA-8878914;R-MMU-8878914;R-RNO-8878914;R-SSC-8878914
682,1 ACoA + 1 NDUFAB1 <=> 1 CoA-SH [mitochondrial matrix] + 1 NDUFAB1,,,R-ALL-977314 + R-CFA-8933545 <=> R-ALL-29374 + R-CFA-8934586,R-CFA-8933547
683,1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-2142790 <=> R-ALL-8942209,R-CFA-8942208;R-DDI-8942208;R-DRE-8942208;R-GGA-8942208;R-HSA-8942208;R-MMU-8942208;R-RNO-8942208;R-SSC-8942208;R-XTR-8942208
684,NA <=> 1 GC + 1 VD3 [extracellular region],,,R-CFA-352339 <=> R-CFA-209886 + R-ALL-209767,R-CFA-8963851
685,"1 VDR + 1 1,25(OH)2D [nucleoplasm] <=> NA",,,R-CFA-375512 + R-ALL-8963912 <=> R-CFA-8963916,R-CFA-8963915
686,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9020474 <=> R-ALL-9020602,R-CFA-9018858;R-DDI-9018858;R-DRE-9018858;R-GGA-9018858;R-HSA-9018858;R-MMU-9018858;R-RNO-9018858;R-SSC-9018858;R-XTR-9018858
687,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9020602 <=> R-ALL-9022655,R-CFA-9018859;R-DDI-9018859;R-DRE-9018859;R-GGA-9018859;R-HSA-9018859;R-MMU-9018859;R-RNO-9018859;R-SSC-9018859;R-XTR-9018859
688,1 NEFA + 1 O2 [cytosol] <=> 1 NEFA,FFA_modify,,R-ALL-9023651 + R-ALL-29368 <=> R-ALL-9023702,R-CFA-9018863;R-DDI-9018863;R-DRE-9018863;R-GGA-9018863;R-HSA-9018863;R-MMU-9018863;R-RNO-9018863;R-SSC-9018863;R-XTR-9018863
689,1 NEFA + 1 O2 [cytosol] <=> 1 NEFA,FFA_modify,,R-ALL-9023702 + R-ALL-29368 <=> R-ALL-9023708,R-CFA-9018894;R-DDI-9018894;R-DRE-9018894;R-GGA-9018894;R-HSA-9018894;R-MMU-9018894;R-RNO-9018894;R-SSC-9018894;R-XTR-9018894
690,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9024463 <=> R-ALL-9024479,R-CFA-9020251;R-DDI-9020251;R-DRE-9020251;R-GGA-9020251;R-HSA-9020251;R-MMU-9020251;R-RNO-9020251;R-SSC-9020251;R-XTR-9020251
691,1 NADP+ [cytosol] + 1 NEFA <=> 1 NEFA + 1 NADPH [cytosol],FFA_modify,,R-ALL-29366 + R-ALL-9024765 <=> R-ALL-9024768 + R-ALL-29364,R-CFA-9020255;R-DDI-9020255;R-DRE-9020255;R-GGA-9020255;R-HSA-9020255;R-MMU-9020255;R-RNO-9020255;R-SSC-9020255;R-XTR-9020255
692,1 NADP+ [cytosol] + 1 NEFA <=> 1 NADPH [cytosol] + 1 NEFA,FFA_modify,,R-ALL-29366 + R-ALL-9024479 <=> R-ALL-29364 + R-ALL-9024602,R-CFA-9020256;R-DDI-9020256;R-DRE-9020256;R-GGA-9020256;R-HSA-9020256;R-MMU-9020256;R-RNO-9020256;R-SSC-9020256;R-XTR-9020256
693,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9024463 <=> R-ALL-9024576,R-CFA-9020259;R-DDI-9020259;R-DRE-9020259;R-GGA-9020259;R-HSA-9020259;R-MMU-9020259;R-RNO-9020259;R-SSC-9020259;R-XTR-9020259
694,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9024815 <=> R-ALL-9024797,R-CFA-9020264;R-DDI-9020264;R-DRE-9020264;R-GGA-9020264;R-HSA-9020264;R-MMU-9020264;R-RNO-9020264;R-SSC-9020264;R-XTR-9020264
695,1 NADP+ [cytosol] + 1 NEFA <=> 1 NADPH [cytosol] + 1 NEFA,FFA_modify,,R-ALL-29366 + R-ALL-9024797 <=> R-ALL-29364 + R-ALL-9024781,R-CFA-9020277;R-DDI-9020277;R-DRE-9020277;R-GGA-9020277;R-HSA-9020277;R-MMU-9020277;R-RNO-9020277;R-SSC-9020277;R-XTR-9020277
696,1 NEFA + 1 NADP+ [cytosol] <=> 1 NEFA + 1 NADPH [cytosol],FFA_modify,,R-ALL-9024576 + R-ALL-29366 <=> R-ALL-9024577 + R-ALL-29364,R-CFA-9020278;R-DDI-9020278;R-DRE-9020278;R-GGA-9020278;R-HSA-9020278;R-MMU-9020278;R-RNO-9020278;R-SSC-9020278;R-XTR-9020278
697,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9024815 <=> R-ALL-9024765,R-CFA-9020282;R-DDI-9020282;R-DRE-9020282;R-GGA-9020282;R-HSA-9020282;R-MMU-9020282;R-RNO-9020282;R-SSC-9020282;R-XTR-9020282
698,1 H+ [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-70106 + R-ALL-9025001 <=> R-ALL-9025011,R-CFA-9024993;R-DRE-9024993;R-GGA-9024993;R-HSA-9024993;R-MMU-9024993;R-RNO-9024993;R-XTR-9024993
699,1 NEFA + 1 O2 [cytosol] <=> 1 NEFA,FFA_modify,,R-ALL-9025012 + R-ALL-29368 <=> R-ALL-9024989,R-CFA-9024997;R-DDI-9024997;R-DRE-9024997;R-GGA-9024997;R-HSA-9024997;R-MMU-9024997;R-RNO-9024997;R-SSC-9024997;R-XTR-9024997
700,1 NEFA + 1 NADP+ [cytosol] <=> 1 NEFA + 1 NADPH [cytosol],FFA_modify,,R-ALL-9026034 + R-ALL-29366 <=> R-ALL-9026050 + R-ALL-29364,R-CFA-9025995;R-DDI-9025995;R-DRE-9025995;R-GGA-9025995;R-HSA-9025995;R-MMU-9025995;R-RNO-9025995;R-SSC-9025995;R-XTR-9025995
701,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9026047 <=> R-ALL-9026034,R-CFA-9025996;R-DDI-9025996;R-DRE-9025996;R-GGA-9025996;R-HSA-9025996;R-MMU-9025996;R-RNO-9025996;R-SSC-9025996;R-XTR-9025996
702,1 NADP+ [cytosol] + 1 NEFA <=> 1 NEFA + 1 NADPH [cytosol],FFA_modify,,R-ALL-29366 + R-ALL-9026047 <=> R-ALL-9026046 + R-ALL-29364,R-CFA-9025999;R-DDI-9025999;R-DRE-9025999;R-GGA-9025999;R-HSA-9025999;R-MMU-9025999;R-RNO-9025999;R-SSC-9025999;R-XTR-9025999
703,1 NEFA + 1 O2 [cytosol] <=> 1 NEFA,FFA_modify,,R-ALL-9026293 + R-ALL-29368 <=> R-ALL-9026311,R-CFA-9026005;R-DDI-9026005;R-DRE-9026005;R-GGA-9026005;R-HSA-9026005;R-MMU-9026005;R-RNO-9026005;R-SSC-9026005;R-XTR-9026005
704,1 NEFA + 1 O2 [cytosol] <=> NA,FFA_modify,,R-ALL-9026400 + R-ALL-29368 <=> R-ALL-9026394,R-CFA-9026405;R-DDI-9026405;R-DRE-9026405;R-GGA-9026405;R-HSA-9026405;R-MMU-9026405;R-RNO-9026405;R-SSC-9026405;R-XTR-9026405
705,1 O2 [cytosol] + 1 NEFA <=> 1 NEFA,FFA_modify,,R-ALL-29368 + R-ALL-9024011 <=> R-ALL-9028274,R-CFA-9027624;R-DDI-9027624;R-DRE-9027624;R-GGA-9027624;R-HSA-9027624;R-MMU-9027624;R-RNO-9027624;R-SSC-9027624;R-XTR-9027624
706,1 NEFA + 1 O2 [cytosol] <=> 1 NEFA,FFA_modify,,R-ALL-2026977 + R-ALL-29368 <=> R-ALL-9028283,R-CFA-9027628;R-DDI-9027628;R-DRE-9027628;R-GGA-9027628;R-HSA-9027628;R-MMU-9027628;R-RNO-9027628;R-SSC-9027628;R-XTR-9027628
707,1 NEFA + 1 O2 [cytosol] <=> 1 NEFA,FFA_modify,,R-ALL-9608444 + R-ALL-29368 <=> R-ALL-9028240,R-CFA-9027633;R-DDI-9027633;R-DRE-9027633;R-GGA-9027633;R-HSA-9027633;R-MMU-9027633;R-RNO-9027633;R-SSC-9027633;R-XTR-9027633
708,1 LPE + 1 H2O [cytosol] <=> 1 LCB + 1 PE 1,L_FAmodify,,R-ALL-1498729 + R-ALL-29356 <=> R-ALL-1524021 + R-ALL-1524023,R-DDI-1482545;R-HSA-1482545;R-MMU-1482545;R-RNO-1482545;R-SCE-1482545;R-SPO-1482545
709,1 H2O [cytosol] + 1 LPE <=> 1 LCB + 1 PE 1,L_FAmodify,,R-ALL-29356 + R-ALL-1498738 <=> R-ALL-1524021 + R-ALL-1524023,R-DDI-1482571;R-HSA-1482571;R-MMU-1482571;R-RNO-1482571;R-SCE-1482571;R-SPO-1482571
710,1 PC + NA + 1 PC + NA <=> NA + 1 PI + NA + 1 PI,,,R-ALL-429785 + R-DDI-1524150 + R-ALL-429785 + R-DDI-1524150 <=> R-DDI-1524122 + R-ALL-1524146 + R-DDI-1524122 + R-ALL-1524146,R-DDI-1483087
711,NA + NA <=> NA + NA,,,R-DDI-1524122 + R-DDI-1524122 <=> R-DDI-1524110 + R-DDI-1524110,R-DDI-1483211
712,1 PI + NA + 1 PI + NA <=> 1 PC + NA + 1 PC + NA,,,R-ALL-426639 + R-DDI-1524110 + R-ALL-426639 + R-DDI-1524110 <=> R-ALL-426925 + R-DDI-1524117 + R-ALL-426925 + R-DDI-1524117,R-DDI-1483219
713,NA + NA <=> NA + NA,,,R-DDI-1524117 + R-DDI-1524117 <=> R-DDI-1524150 + R-DDI-1524150,R-DDI-1483229
714,NA <=> NA,,,R-DDI-54659-4 <=> R-DDI-77380,R-DDI-163756
715,1 - + NA <=> NA,,,R-DDI-1604615 + R-DDI-1806258 <=> R-DDI-1806287,R-DDI-1676152
716,NA + 1 ATP [cytosol] <=> NA + 1 ADP [cytosol],,,R-DDI-8867341 + R-ALL-113592 <=> R-DDI-8876893 + R-ALL-29370,R-DDI-200423
717,1 ATP [cytosol] + NA <=> 1 ADP [cytosol] + NA,,,R-ALL-113592 + R-DDI-2237880 <=> R-ALL-29370 + R-DDI-265277,R-DDI-429016
718,NA + 1 PL [plasma membrane] <=> NA,,,R-DDI-5333699 + R-ALL-171142 <=> R-DDI-5333679,R-DDI-5333678
719,NA + 1 - <=> NA,,,R-DDI-6809239-13 + R-DDI-1604671 <=> R-DDI-6809252,R-DDI-6809254
720,NA + NA <=> NA,,,R-DDI-1604666-13 + R-DDI-6809239-13 <=> R-DDI-6809246,R-DDI-6809309
721,NA + NA <=> NA,,,R-DDI-6809657-13 + R-DDI-1604646-13 <=> R-DDI-6809679,R-DDI-6809680
722,NA + NA <=> NA,,,R-DDI-1604662-13 + R-DDI-6809657-13 <=> R-DDI-6809705,R-DDI-6809707
723,NA + NA <=> NA,,,R-DDI-6809747-13 + R-DDI-1604662-13 <=> R-DDI-6809761,R-DDI-6809764
724,1 H2O [cytosol] + 1 PIP3 <=> 1 Pi [cytosol] + 1 PI,L_HGmodify,,R-ALL-29356 + R-ALL-5676030 <=> R-ALL-29372 + R-ALL-426639,R-DDI-6809777;R-DME-6809777;R-DRE-6809777;R-GGA-6809777;R-HSA-6809777;R-MMU-6809777;R-RNO-6809777;R-SCE-6809777;R-SPO-6809777;R-SSC-6809777;R-XTR-6809777
725,1 H2O [cytosol] + 1 PIP2 <=> 1 Pi [cytosol] + 1 PIP,L_HGmodify,,R-ALL-29356 + R-ALL-6809774 <=> R-ALL-29372 + R-ALL-422529,R-DDI-6809778;R-DME-6809778;R-DRE-6809778;R-GGA-6809778;R-HSA-6809778;R-MMU-6809778;R-RNO-6809778;R-SCE-6809778;R-SPO-6809778;R-SSC-6809778;R-XTR-6809778
726,1 acbA + NA <=> NA,,,R-DDI-8848241 + R-ALL-8848288 <=> R-DDI-8848291,R-DDI-8848246
727,1 ACoA + 1 acbd6 <=> NA,,,R-ALL-164991 + R-DDI-8848243 <=> R-DDI-8848271,R-DDI-8848250
728,1 3OA-ACP [mitochondrial matrix] + 1 H+ [mitochondrial matrix] + 1 NADPH [mitochondrial matrix] <=> 1 NADP+ [mitochondrial matrix] + 1 3HA-ACP [mitochondrial matrix],,,R-ALL-8862377 + R-ALL-113529 + R-ALL-113600 <=> R-ALL-113563 + R-ALL-8862371,R-DDI-8862152;R-DRE-8862152;R-HSA-8862152;R-MMU-8862152;R-PFA-8862152;R-RNO-8862152;R-SCE-8862152;R-XTR-8862152
729,1 ndufab1 + 1 ACoA <=> 1 CoA-SH [mitochondrial matrix] + 1 ndufab1,,,R-DDI-8933545 + R-ALL-977314 <=> R-ALL-29374 + R-DDI-8934586,R-DDI-8933547
730,1 ACoA <=> 1 ACoA + 1 H2O [mitochondrial matrix],FFA_modify,,R-ALL-8957387 <=> R-ALL-8957386 + R-ALL-113521,R-DDI-8957389;R-DME-8957389;R-GGA-8957389;R-HSA-8957389;R-SSC-8957389
731,NA + NA <=> NA,,,R-DME-1449658-30 + R-ALL-1449707 <=> R-DME-1449677,R-DME-1449687
732,2 FASN1 <=> NA,,,R-DME-54659 <=> R-DME-77380,R-DME-163756
733,NA <=> NA,,,R-DME-2065556 <=> R-DME-2065543,R-DME-1655831
734,NA <=> 4 SREBP + NA,,,R-DME-1655742 <=> R-DME-1655718 + R-DME-1655737,R-DME-1655842
735,1 SREBP <=> 1 SREBP,,,R-DME-1655718 <=> R-DME-1655764,R-DME-1655851
736,1 fwd + NA <=> NA,,,R-DME-1604615 + R-DME-1806286 <=> R-DME-1806287,R-DME-1676152
737,NA + 1 fabp + 1 Na+ [extracellular region] <=> 1 Na+ [cytosol] + NA,,,R-ALL-192483 + R-DME-194158 + R-ALL-74113 <=> R-ALL-83910 + R-DME-194191,R-DME-194187
738,NA + 1 ATP [cytosol] <=> 1 ADP [cytosol] + NA,,,R-DME-8867341 + R-ALL-113592 <=> R-ALL-29370 + R-DME-8876893,R-DME-200423
739,NA + NA <=> NA + NA,,,R-DME-2065543 + R-DME-180738 <=> R-DME-1655744 + R-DME-180719,R-DME-2065539
740,2 SREBP <=> NA,,,R-DME-1655764 <=> R-DME-2065548,R-DME-2065549
741,NA + 1 Fs(2)Ket <=> NA,,,R-DME-2065548 + R-DME-180733 <=> R-DME-2065556,R-DME-2065550
