,ID,name1,ChEBI,shortname,isLipid,Abbreviation,FixedChain
1709,R-HSA-400314,NPAS2 [cytosol],UniProtQ99743,"NPAS2, BHLHE9, MOP4, PASD4",0.0,,
1710,R-HSA-1449658,SERPINA6 [extracellular region],UniProtP08185,"SERPINA6, CBG",0.0,,
1711,R-ALL-1524059,1-(3-sn-phosphatidyl)-sn-glycerol 3-phosphate,37393,PGP [mitochondrial inner membrane],,PGP,
1712,R-HSA-1524113,PITPNB [Golgi membrane],UniProtP48739,PITPNB,0.0,,
1713,R-ALL-1500644,phosphatidyl-L-serine,18303,PS [mitochondrial inner membrane],,PS,
1714,R-ALL-1524139,phosphatidylglycerol,17517,PG [late endosome membrane],,PG,
1715,R-ALL-1498732,lysobisphosphatidic acid,60815,BMP [late endosome membrane],,BMP,
1716,R-HSA-1524106,PITPNB [endoplasmic reticulum membrane],UniProtP48739,PITPNB,0.0,,
1717,R-HSA-2466373,ALAS1 gene [nucleoplasm],ENSEMBLENSG00000023330,"ALAS1, ALAS3, ALASH, OK/SW-cl.121",0.0,,
1718,R-HSA-189438,ALAS1 [mitochondrial matrix],UniProtP13196,"ALAS1, ALAS3, ALASH, OK/SW-cl.121",0.0,,
1719,R-HSA-1605614,GM2A(32-193) [lysosomal lumen],UniProtP17900,GM2A,0.0,,
1720,R-HSA-1614305,SUMF2 [endoplasmic reticulum lumen],UniProtQ8NBJ7,"SUMF2, PSEC0171, UNQ1968/PRO4500",0.0,,
1721,R-HSA-1614316,SUMF1 [endoplasmic reticulum lumen],UniProtQ8NBK3,"SUMF1, PSEC0152, UNQ3037/PRO9852",0.0,,
1722,R-HSA-1609671,ARSI [endoplasmic reticulum lumen],UniProtQ5FYB1,ARSI,0.0,,
1723,R-HSA-1609684,ARSK [endoplasmic reticulum lumen],UniProtQ6UWY0,"ARSK, TSULF, UNQ630/PRO1246",0.0,,
1724,R-HSA-1614307,ARSA(448-507) [endoplasmic reticulum lumen],UniProtP15289,ARSA,0.0,,
1725,R-HSA-1614334,ARSA(19-444) [endoplasmic reticulum lumen],UniProtP15289,ARSA,0.0,,
1726,R-HSA-1609681,ARSH [endoplasmic reticulum lumen],UniProtQ5FYA8,ARSH,0.0,,
1727,R-HSA-1609679,ARSF [endoplasmic reticulum lumen],UniProtP54793,ARSF,0.0,,
1728,R-HSA-1614318,STS [endoplasmic reticulum lumen],UniProtP08842,"STS, ARSC1",0.0,,
1729,R-HSA-1614365,ARSE [endoplasmic reticulum lumen],UniProtP51690,"ARSL, ARSE",0.0,,
1730,R-HSA-1614315,ARSD [endoplasmic reticulum lumen],UniProtP51689,ARSD,0.0,,
1731,R-HSA-1614331,ARSB [endoplasmic reticulum lumen],UniProtP15848,ARSB,0.0,,
1732,R-HSA-1609674,ARSJ [endoplasmic reticulum lumen],UniProtQ5FYB0,"ARSJ, UNQ372/PRO708",0.0,,
1733,R-HSA-1614361,ARSG [endoplasmic reticulum lumen],UniProtQ96EG1,"ARSG, KIAA1001, UNQ839/PRO1777",0.0,,
1734,R-HSA-1614311,OxA-ARSH [endoplasmic reticulum lumen],UniProtQ5FYA8,ARSH,0.0,,
1735,R-HSA-1614325,OxA-ARSB [endoplasmic reticulum lumen],UniProtP15848,ARSB,0.0,,
1736,R-HSA-1614359,OxA-ARSA(19-444) [endoplasmic reticulum lumen],UniProtP15289,ARSA,0.0,,
1737,R-HSA-1614306,OxA-ARSF [endoplasmic reticulum lumen],UniProtP54793,ARSF,0.0,,
1738,R-HSA-1614304,OxA-ARSG [endoplasmic reticulum lumen],UniProtQ96EG1,"ARSG, KIAA1001, UNQ839/PRO1777",0.0,,
1739,R-HSA-1614319,OxA-ARSJ [endoplasmic reticulum lumen],UniProtQ5FYB0,"ARSJ, UNQ372/PRO708",0.0,,
1740,R-HSA-1614351,OxA-ARSE [endoplasmic reticulum lumen],UniProtP51690,"ARSL, ARSE",0.0,,
1741,R-HSA-1614333,OxA-STS [endoplasmic reticulum lumen],UniProtP08842,"STS, ARSC1",0.0,,
1742,R-HSA-1614317,OxA-ARSD [endoplasmic reticulum lumen],UniProtP51689,ARSD,0.0,,
1743,R-HSA-1614364,OxA-ARSK [endoplasmic reticulum lumen],UniProtQ6UWY0,"ARSK, TSULF, UNQ630/PRO1246",0.0,,
1744,R-HSA-1614360,OxA-ARSI [endoplasmic reticulum lumen],UniProtQ5FYB1,ARSI,0.0,,
1745,R-ALL-163414,"1,2-diacyl-sn-glycerol",17815,DAG [lipid droplet],,DAG,
1746,R-ALL-163580,2-monoglyceride,17389,2-acylglycerol [lipid droplet],,MAG,
1747,R-HSA-162503,LIPE [cytosol],UniProtQ05469,LIPE,0.0,,
1748,R-HSA-162472,"p-S649,S650-LIPE [cytosol]",UniProtQ05469,LIPE,0.0,,
1749,R-HSA-163460,PLIN1 [lipid droplet],UniProtO60240,"PLIN1, PERI, PLIN",0.0,,
1750,R-HSA-163561,"p-S81,S277-PLIN1 [lipid droplet]",UniProtO60240,"PLIN1, PERI, PLIN",0.0,,
1751,R-ALL-163586,cholesterol,16113,CHOL [lipid droplet],,Cholesterol,
1752,R-HSA-163485,ABHD5 [lipid droplet],UniProtQ8WTS1,"ABHD5, NCIE2, CGI-58",0.0,,
1753,R-HSA-163531,ABHD5 [cytosol],UniProtQ8WTS1,"ABHD5, NCIE2, CGI-58",0.0,,
1754,R-HSA-163467,"p-S649,S650-LIPE [lipid droplet]",UniProtQ05469,LIPE,0.0,,
1755,R-HSA-163428,FABP4 [lipid droplet],UniProtP15090,FABP4,0.0,,
1756,R-HSA-54659,FASN [cytosol],UniProtP49327,"FASN, FAS",0.0,,
1757,R-HSA-2393982,IDI1 gene [nucleoplasm],ENSEMBLENSG00000067064,IDI1,0.0,,
1758,R-HSA-191358,IDI1 [cytosol],UniProtQ13907,IDI1,0.0,,
1759,R-HSA-2393989,FDPS gene [nucleoplasm],ENSEMBLENSG00000160752,"FDPS, FPS, KIAA1293",0.0,,
1760,R-HSA-981566,FDPS [cytosol],UniProtP14324,"FDPS, FPS, KIAA1293",0.0,,
1761,R-HSA-203976,SEC23A [endoplasmic reticulum membrane],UniProtQ15436,SEC23A,0.0,,
1762,R-HSA-203982,SEC24B [endoplasmic reticulum membrane],UniProtO95487,SEC24B,0.0,,
1763,R-HSA-203992,SEC24A [endoplasmic reticulum membrane],UniProtO95486,SEC24A,0.0,,
1764,R-HSA-204004,SEC24D [endoplasmic reticulum membrane],UniProtO94855,"SEC24D, KIAA0755",0.0,,
1765,R-HSA-203987,SEC24C [endoplasmic reticulum membrane],UniProtP53992,"SEC24C, KIAA0079",0.0,,
1766,R-ALL-29438,GTP,15996,GTP [cytosol],0.0,,
1767,R-HSA-203995,SAR1B [endoplasmic reticulum membrane],UniProtQ9Y6B6,"SAR1B, SARA2, SARB",0.0,,
1768,R-HSA-1655740,SCAP [endoplasmic reticulum membrane],UniProtQ12770,"SCAP, KIAA0199, PSEC0227",0.0,,
1769,R-HSA-1655733,SREBF2(1-1141) [endoplasmic reticulum membrane],UniProtQ12772,"SREBF2, BHLHD2, SREBP2",0.0,,
1770,R-HSA-1655761,SREBF1-3 [endoplasmic reticulum membrane],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1771,R-HSA-1655757,SREBF1-1 [endoplasmic reticulum membrane],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1772,R-HSA-2393990,HMGCR gene [nucleoplasm],ENSEMBLENSG00000113161,HMGCR,0.0,,
1773,R-HSA-191308,HMGCR-1 [endoplasmic reticulum membrane],UniProtP04035,HMGCR,0.0,,
1774,R-HSA-2393971,DHCR7 gene [nucleoplasm],ENSEMBLENSG00000172893,"DHCR7, D7SR",0.0,,
1775,R-HSA-196423,DHCR7 [endoplasmic reticulum membrane],UniProtQ9UBM7,"DHCR7, D7SR",0.0,,
1776,R-HSA-2393967,LSS gene [nucleoplasm],ENSEMBLENSG00000160285,"LSS, OSC",0.0,,
1777,R-HSA-191371,LSS [endoplasmic reticulum membrane],UniProtP48449,"LSS, OSC",0.0,,
1778,R-HSA-2393980,ACACB gene [nucleoplasm],ENSEMBLENSG00000076555,"ACACB, ACC2, ACCB",0.0,,
1779,R-HSA-52493,ACACB [cytosol],UniProtO00763,"ACACB, ACC2, ACCB",0.0,,
1780,R-HSA-180733,KPNB1 [cytosol],UniProtQ14974,"KPNB1, NTF97",0.0,,
1781,R-HSA-1655764,SREBF1-1(1-490) [cytosol],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1782,R-HSA-1655723,SREBF2(1-484) [cytosol],UniProtQ12772,"SREBF2, BHLHD2, SREBP2",0.0,,
1783,R-HSA-1655721,SREBF1-3 [cytosol],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1784,R-HSA-1655716,SREBF1-3 [nucleoplasm],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1785,R-HSA-1655745,SREBF2(1-484) [nucleoplasm],UniProtQ12772,"SREBF2, BHLHD2, SREBP2",0.0,,
1786,R-HSA-1655755,SREBF1-1(1-490) [nucleoplasm],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1787,R-HSA-180714,KPNB1 [nucleoplasm],UniProtQ14974,"KPNB1, NTF97",0.0,,
1788,R-HSA-2393998,GGPS1 gene [nucleoplasm],ENSEMBLENSG00000152904,GGPS1,0.0,,
1789,R-HSA-191415,GGPS1 [cytosol],UniProtO95749,GGPS1,0.0,,
1790,R-HSA-2393984,TM7SF2 gene [nucleoplasm],ENSEMBLENSG00000149809,"TM7SF2, ANG1",0.0,,
1791,R-HSA-194710,TM7SF2 [endoplasmic reticulum membrane],UniProtO76062,"TM7SF2, ANG1",0.0,,
1792,R-HSA-1655747,SREBF2(1-1141) [Golgi membrane],UniProtQ12772,"SREBF2, BHLHD2, SREBP2",0.0,,
1793,R-HSA-1655760,SREBF1-3 [Golgi membrane],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1794,R-HSA-1655753,SREBF1-1 [Golgi membrane],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1795,R-HSA-1655739,SCAP [Golgi membrane],UniProtQ12770,"SCAP, KIAA0199, PSEC0227",0.0,,
1796,R-HSA-2393996,ELOVL6 gene [nucleoplasm],ENSEMBLENSG00000170522,"ELOVL6, FACE, LCE",0.0,,
1797,R-HSA-548680,ELOVL6 [endoplasmic reticulum membrane],UniProtQ9H5J4,"ELOVL6, FACE, LCE",0.0,,
1798,R-HSA-2393981,MVD gene [nucleoplasm],ENSEMBLENSG00000167508,"MVD, MPD",0.0,,
1799,R-HSA-191317,MVD [cytosol],UniProtP53602,"MVD, MPD",0.0,,
1800,R-HSA-2393968,GPAM gene [nucleoplasm],ENSEMBLENSG00000119927,"GPAM, GPAT1, KIAA1560",0.0,,
1801,R-HSA-61855,GPAM(1-828) [mitochondrial outer membrane],UniProtQ9HCL2,"GPAM, GPAT1, KIAA1560",0.0,,
1802,R-HSA-2393994,PMVK gene [nucleoplasm],ENSEMBLENSG00000163344,"PMVK, PMKI",0.0,,
1803,R-HSA-191348,PMVK [cytosol],UniProtQ15126,"PMVK, PMKI",0.0,,
1804,R-HSA-1655718,SREBF1-1(1-530) [Golgi membrane],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1805,R-HSA-1655724,SREBF1-3 [Golgi membrane],UniProtP36956,"SREBF1, BHLHD1, SREBP1",0.0,,
1806,R-HSA-1655752,SREBF2(1-522) [Golgi membrane],UniProtQ12772,"SREBF2, BHLHD2, SREBP2",0.0,,
1807,R-HSA-2393979,FASN gene [nucleoplasm],ENSEMBLENSG00000169710,"FASN, FAS",0.0,,
1808,R-HSA-199233,FASN [cytosol],UniProtP49327,"FASN, FAS",0.0,,
1809,R-HSA-2393973,SQLE gene [nucleoplasm],ENSEMBLENSG00000104549,"SQLE, ERG1",0.0,,
1810,R-HSA-191395,SQLE [endoplasmic reticulum membrane],UniProtQ14534,"SQLE, ERG1",0.0,,
1811,R-HSA-2393997,ACACA gene [nucleoplasm],ENSEMBLENSG00000132142,ACACA,0.0,,
1812,R-HSA-1660609,ACACA [cytosol],UniProtQ13085,"ACACA, ACAC, ACC1, ACCA",0.0,,
1813,R-HSA-2393995,MVK gene [nucleoplasm],ENSEMBLENSG00000110921,MVK,0.0,,
1814,R-HSA-191375,MVK [cytosol],UniProtQ03426,MVK,0.0,,
1815,R-HSA-5660427,CYP51A1 gene [nucleoplasm],ENSEMBLENSG00000001630,"CYP51A1, CYP51",0.0,,
1816,R-HSA-194721,CYP51A1 [endoplasmic reticulum membrane],UniProtQ16850,"CYP51A1, CYP51",0.0,,
1817,R-HSA-2393972,HMGCS1 gene [nucleoplasm],ENSEMBLENSG00000112972,"HMGCS1, HMGCS",0.0,,
1818,R-HSA-191329,HMGCS1 [cytosol],UniProtQ01581,"HMGCS1, HMGCS",0.0,,
1819,R-HSA-6800051,SCD gene [nucleoplasm],ENSEMBLENSG00000099194,SCD,0.0,,
1820,R-HSA-400117,SCD [endoplasmic reticulum membrane],UniProtO00767,SCD,0.0,,
1821,R-HSA-2393991,FDFT1 gene [nucleoplasm],ENSEMBLENSG00000079459,FDFT1,0.0,,
1822,R-HSA-191369,FDFT1 [endoplasmic reticulum membrane],UniProtP37268,FDFT1,0.0,,
1823,R-HSA-2394001,SC5DL gene [nucleoplasm],ENSEMBLENSG00000109929,"SC5DL, SC5D",0.0,,
1824,R-HSA-195662,SC5D [endoplasmic reticulum membrane],UniProtO75845,"SC5D, SC5DL",0.0,,
1825,R-HSA-1604615,PI4KB [cytosol],UniProtQ9UBF8,"PI4KB, PIK4CB",0.0,,
1826,R-HSA-199971,ARF1 [Golgi membrane],UniProtP84077,ARF1,0.0,,
1827,R-HSA-1604608,ARF3 [Golgi membrane],UniProtP61204,ARF3,0.0,,
1828,R-HSA-1806202,PI4KB [Golgi membrane],UniProtQ9UBF8,"PI4KB, PIK4CB",0.0,,
1829,R-HSA-5641230,CPT1A gene [nucleoplasm],ENSEMBLENSG00000110090,"CPT1A, CPT1",0.0,,
1830,R-HSA-400161,CPT1A [mitochondrial outer membrane],UniProtP50416,"CPT1A, CPT1",0.0,,
1831,R-HSA-2395499,FDXR [mitochondrial matrix],UniProtP22570,"FDXR, ADXR",0.0,,
1832,R-HSA-193148,CYP11A1 [mitochondrial matrix],UniProtP05108,"CYP11A1, CYP11A",0.0,,
1833,R-HSA-2395506,FDX2 [mitochondrial matrix],UniProtQ6P4F2,"FDX2, FDX1L",0.0,,
1834,R-HSA-2395500,FDX1 [mitochondrial matrix],UniProtP10109,"FDX1, ADX",0.0,,
1835,R-ALL-193717,(24S)-24-hydroxycholesterol,34310,24OH-CHOL [extracellular region],,Cholesterol,
1836,R-ALL-193804,26-hydroxycholesterol,17703,27OH-CHOL [extracellular region],,Cholesterol,
1837,R-HSA-194115,ALB [extracellular region],UniProtP02768,"ALB, GIG20, GIG42, PRO0903, PRO1708, PRO2044, PRO2619, PRO2675, UNQ696/PRO1341",,,
1838,R-HSA-194158,FABP6 [cytosol],UniProtP51161,"FABP6, ILBP, ILLBP",,,
1839,R-HSA-196120,STAR [mitochondrial intermembrane space],UniProtP49675,"STAR, STARD1",,,
1840,R-HSA-196079,STARD6 [cytosol],UniProtP59095,STARD6,,,
1841,R-HSA-196083,STARD4 [cytosol],UniProtQ96DR4,STARD4,,,
1842,R-HSA-8873870,STARD3NL [cytosol],UniProtO95772,"STARD3NL, MENTHO, UNQ855/PRO1864",,,
1843,R-HSA-5216089,STARD3 [cytosol],UniProtQ14849,"STARD3, CAB1, MLN64",,,
1844,R-HSA-5649946,ACADM gene [nucleoplasm],ENSEMBLENSG00000117054,ACADM,,,
1845,R-HSA-49491,ACADM [mitochondrial matrix],UniProtP11310,ACADM,,,
1846,R-HSA-5649942,CYP7A1 gene [nucleoplasm],ENSEMBLENSG00000167910,"CYP7A1, CYP7",,,
1847,R-HSA-192169,CYP7A1 [endoplasmic reticulum membrane],UniProtP22680,"CYP7A1, CYP7",,,
1848,R-HSA-5649945,FHL2 gene [nucleoplasm],ENSEMBLENSG00000115641,"FHL2, DRAL, SLIM3",,,
1849,R-HSA-561161,FHL2 [nucleoplasm],UniProtQ14192,"FHL2, DRAL, SLIM3",,,
1850,R-HSA-5649951,GRHL1 gene [nucleoplasm],ENSEMBLENSG00000134317,"GRHL1, LBP32, MGR, TFCP2L2",,,
1851,R-HSA-561138,GRHL1 [nucleoplasm],UniProtQ9NZI5,"GRHL1, LBP32, MGR, TFCP2L2",,,
1852,R-HSA-5649947,ACOX1 gene [nucleoplasm],ENSEMBLENSG00000161533,"ACOX1, ACOX",,,
1853,R-HSA-400212,ACOX1-1 [peroxisomal matrix],UniProtQ15067,"ACOX1, ACOX",,,
1854,R-HSA-5649954,SLC27A1 gene [nucleoplasm],ENSEMBLENSG00000130304,"SLC27A1, ACSVL5, FATP1",,,
1855,R-HSA-400190,SLC27A1 [plasma membrane],UniProtQ6PCB7,"SLC27A1, ACSVL5, FATP1",,,
1856,R-HSA-5649943,FABP1 gene [nucleoplasm],ENSEMBLENSG00000163586,"FABP1, FABPL",,,
1857,R-HSA-1989743,FABP1 [nucleoplasm],UniProtP07148,"FABP1, FABPL",,,
1858,R-HSA-5649944,TXNRD1 gene [nucleoplasm],ENSEMBLENSG00000198431,"TXNRD1, GRIM12, KDRF",,,
1859,R-HSA-73531,TXNRD1 [cytosol],UniProtQ16881,"TXNRD1, GRIM12, KDRF",,,
1860,R-HSA-5649952,PEX11A gene [nucleoplasm],ENSEMBLENSG00000166821,"PEX11A, PEX11",,,
1861,R-HSA-400198,PEX11A [peroxisomal membrane],UniProtO75192,"PEX11A, PEX11",,,
1862,R-HSA-5649927,APOA1 gene [nucleoplasm],ENSEMBLENSG00000118137,APOA1,,,
1863,R-HSA-174720,APOA1(25-266) [extracellular region],UniProtP02647,APOA1,,,
1864,R-HSA-5649930,CYP4A11 gene [nucleoplasm],ENSEMBLENSG00000187048,"CYP4A11, CYP4A2",,,
1865,R-HSA-52649,CYP4A11 [endoplasmic reticulum membrane],UniProtQ02928,"CYP4A11, CYP4A2",,,
1866,R-HSA-5649931,ME1 gene [nucleoplasm],ENSEMBLENSG00000065833,ME1,,,
1867,R-HSA-400119,ME1 [cytosol],UniProtP48163,ME1,,,
1868,R-HSA-5649932,FADS1 gene [nucleoplasm],ENSEMBLENSG00000149485,"FADS1, FADSD5",,,
1869,R-HSA-400122,FADS1 [endoplasmic reticulum membrane],UniProtO60427,"FADS1, FADSD5",,,
1870,R-HSA-5649935,UGT1A9 gene [nucleoplasm],ENSEMBLENSG00000241119,"UGT1A9, GNT1, UGT1",,,
1871,R-HSA-400210,UGT1A9 [endoplasmic reticulum membrane],UniProtO60656,"UGT1A9, GNT1, UGT1",,,
1872,R-HSA-5649941,G0S2 gene [nucleoplasm],ENSEMBLENSG00000123689,G0S2,,,
1873,R-HSA-1989741,G0S2 [lipid droplet],UniProtP27469,G0S2,,,
1874,R-HSA-5649934,HMGCS2 gene [nucleoplasm],ENSEMBLENSG00000134240,HMGCS2,,,
1875,R-HSA-56573,HMGCS2 [mitochondrial matrix],UniProtP54868,HMGCS2,,,
1876,R-HSA-5649925,APOA5 gene [nucleoplasm],ENSEMBLENSG00000110243,"APOA5, RAP3, UNQ411/PRO773",,,
1877,R-HSA-174608,APOA5 [extracellular region],UniProtQ6Q788,"APOA5, RAP3, UNQ411/PRO773",,,
1878,R-HSA-5649955,ABCB4 gene [nucleoplasm],ENSEMBLENSG00000005471,"ABCB4, MDR3, PGY3",,,
1879,R-HSA-400167,ABCB4 [plasma membrane],UniProtP21439,"ABCB4, MDR3, PGY3",,,
1880,R-HSA-5649956,CYP1A1 gene [nucleoplasm],ENSEMBLENSG00000140465,CYP1A1,,,
1881,R-HSA-52623,CYP1A1 [endoplasmic reticulum membrane],UniProtP04798,CYP1A1,,,
1882,R-HSA-5649950,ABCA1 gene [nucleoplasm],ENSEMBLENSG00000165029,"ABCA1, ABC1, CERP",,,
1883,R-HSA-194209,ABCA1 [plasma membrane],UniProtO95477,"ABCA1, ABC1, CERP",,,
1884,R-HSA-5649928,TRIB3 gene [nucleoplasm],ENSEMBLENSG00000101255,"TRIB3, C20orf97, NIPK, SKIP3, TRB3",,,
1885,R-HSA-9635877,TRIB3 [nucleoplasm],UniProtQ96RU7,"TRIB3, C20orf97, NIPK, SKIP3, TRB3",,,
1886,R-HSA-5649926,TIAM2 gene [nucleoplasm],ENSEMBLENSG00000146426,"TIAM2, KIAA2016, STEF",,,
1887,R-HSA-561165,TIAM2 [cytosol],UniProtQ8IVF5,"TIAM2, KIAA2016, STEF",,,
1888,R-HSA-5649938,PLIN2 gene [nucleoplasm],ENSEMBLENSG00000147872,"PLIN2, ADFP",,,
1889,R-HSA-400160,PLIN2 [plasma membrane],UniProtQ99541,"PLIN2, ADFP",,,
1890,R-HSA-4793840,TNFRSF21 gene [nucleoplasm],ENSEMBLENSG00000146072,"TNFRSF21, DR6, UNQ437/PRO868",,,
1891,R-HSA-561169,TNFRSF21 [plasma membrane],UniProtO75509,"TNFRSF21, DR6, UNQ437/PRO868",,,
1892,R-HSA-5649933,GLIPR1 gene [nucleoplasm],ENSEMBLENSG00000139278,"GLIPR1, GLIPR, RTVP1",,,
1893,R-HSA-561145,GLIPR1 [plasma membrane],UniProtP48060,"GLIPR1, GLIPR, RTVP1",,,
1894,R-HSA-5649936,CPT2 gene [nucleoplasm],ENSEMBLENSG00000157184,"CPT2, CPT1",,,
1895,R-HSA-200994,CPT2 [mitochondrial inner membrane],UniProtP23786,"CPT2, CPT1",,,
1896,R-HSA-5649924,AGT gene [nucleoplasm],ENSEMBLENSG00000135744,"AGT, SERPINA8",,,
1897,R-HSA-1998759,AGT [extracellular region],UniProtP01019,"AGT, SERPINA8",,,
1898,R-HSA-5649940,SULT2A1 gene [nucleoplasm],ENSEMBLENSG00000105398,"SULT2A1, HST, STD",,,
1899,R-HSA-176559,SULT2A1 [cytosol],UniProtQ06520,"SULT2A1, HST, STD",,,
1900,R-HSA-5649953,APOA2 gene [nucleoplasm],ENSEMBLENSG00000158874,APOA2,,,
1901,R-HSA-174775,APOA2(24-100) [extracellular region],UniProtP02652,APOA2,,,
1902,R-HSA-5649948,RGL1 gene [nucleoplasm],ENSEMBLENSG00000143344,"RGL1, KIAA0959, RGL",,,
1903,R-HSA-561160,RGL1 [cytosol],UniProtQ9NZL6,"RGL1, KIAA0959, RGL",,,
1904,R-HSA-5649949,ACSL1 gene [nucleoplasm],ENSEMBLENSG00000151726,"ACSL1, FACL1, FACL2, LACS, LACS1, LACS2",,,
1905,R-HSA-400123,ACSL1 [mitochondrial outer membrane],UniProtP33121,"ACSL1, FACL1, FACL2, LACS, LACS1, LACS2",,,
1906,R-HSA-5649939,ANKRD1 gene [nucleoplasm],ENSEMBLENSG00000148677,"ANKRD1, C193, CARP, HA1A2",,,
1907,R-HSA-561143,ANKRD1 [nucleoplasm],UniProtQ15327,"ANKRD1, C193, CARP, HA1A2",,,
1908,R-HSA-2993858,Btn-ACACB [mitochondrial outer membrane],UniProtO00763,"ACACB, ACC2, ACCB",,,
1909,R-HSA-8876892,Btn-p-S79-ACACB [mitochondrial outer membrane],UniProtO00763,"ACACB, ACC2, ACCB",,,
1910,R-ALL-2066764,"(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoic acid",65136,DPA [peroxisomal matrix],,NEFA,
1911,R-HSA-165528,RAN [nucleoplasm],UniProtP62826,"RAN, ARA24, OK/SW-cl.81",,,
1912,R-HSA-981546,NFYC [nucleoplasm],UniProtQ13952,NFYC,,,
1913,R-HSA-381067,NFYB [nucleoplasm],UniProtP25208,"NFYB, HAP3",,,
1914,R-HSA-420841,NFYA [nucleoplasm],UniProtP23511,NFYA,,,
1915,R-ALL-2066768,"(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoic acid",65136,DPA [endoplasmic reticulum lumen],,NEFA,
1916,R-ALL-2066770,"all-cis-docosa-4,7,10,13,16,19-hexaenoic acid",28125,DHA [endoplasmic reticulum lumen],,NEFA,
1917,R-HSA-209886,GC [extracellular region],UniProtP02774,GC,,,
1918,R-HSA-209929,GC [cytosol],UniProtP02774,GC,,,
1919,R-HSA-350162,CUBN [cytosol],UniProtO60494,"CUBN, IFCR",,,
1920,R-HSA-350088,CUBN [lysosomal lumen],UniProtO60494,"CUBN, IFCR",,,
1921,R-HSA-350137,GC [lysosomal lumen],UniProtP02774,GC,,,
1922,R-ALL-2142674,prostaglandin J2,27485,PGJ2 [endoplasmic reticulum lumen],,NEFA,
1923,R-ALL-2142821,"13,14-dihydro-Delta(12)-prostaglandin J2",28130,delta12-PGJ2 [endoplasmic reticulum lumen],,NEFA,
1924,R-ALL-2142810,12-dehydro-leukotriene B4,27814,12-oxoLTB4 [cytosol],,NEFA,
1925,R-ALL-2142702,"15-deoxy-Delta(12,14)-prostaglandin J2",34159,15d-PGJ2 [endoplasmic reticulum lumen],,NEFA,
1926,R-ALL-2142774,thioredoxin dithiol,15967,TXN-S2H2 [cytosol],,,
1927,R-ALL-2142833,thioredoxin disulfide,18191,TXN-S2 [cytosol],,,
1928,R-ALL-2142786,6-oxoprostaglandin F1alpha,28158,6k-PGF1a [endoplasmic reticulum lumen],,NEFA,
1929,R-ALL-2299726,prostaglandin A2,27820,PGA2 [cytosol],,NEFA,
1930,R-ALL-2142799,15-oxoprostaglandin F2alpha,28442,15k-PGF2a [cytosol],,NEFA,
1931,R-ALL-2142721,15-dehydro-prostaglandin E2,15547,15k-PGE2 [cytosol],,NEFA,
1932,R-ALL-2142752,15-dehydro-prostaglandin D2,15557,15k-PGD2 [cytosol],,NEFA,
1933,R-ALL-2299724,prostaglandin C2,27555,PGC2 [cytosol],,NEFA,
1934,R-ALL-2299722,"15-deoxy-Delta(12,14)-prostaglandin A2",63975,15d-PGA2 [cytosol],,NEFA,
1935,R-ALL-2142817,"15-deoxy-Delta(12,14)-prostaglandin D2",63999,15d-PGD2 [endoplasmic reticulum lumen],,NEFA,
1936,R-ALL-2142751,"13,14-dihydro-15-keto-PGF2alpha",63976,dhk-PGF2a [cytosol],,NEFA,
1937,R-ALL-2142749,"13,14-dihydro-15-oxo-prostaglandin E2",15550,dhk-PGE2 [cytosol],,NEFA,
1938,R-ALL-443890,thromboxane B2,28728,TXB2 [endoplasmic reticulum lumen],,NEFA,
1939,R-ALL-2142828,11-dehydro-thromboxane B2,28667,11dh-TXB2 [endoplasmic reticulum lumen],,NEFA,
1940,R-ALL-2299721,prostaglandin B2,28099,PGB2 [cytosol],,NEFA,
1941,R-ALL-2142733,5(S)-HETE,28209,5S-HETE [cytosol],,NEFA,
1942,R-ALL-2161921,5-oxo-ETE,52449,5-oxoETE [cytosol],,NEFA,
1943,R-ALL-2142747,15-oxo-ETE,15559,15-oxoETE [cytosol],,NEFA,
1944,R-ALL-2142676,18-hydroxy-18-oxo-dinorleukotriene B4,63980,18cooh-LTB4 [cytosol],,NEFA,
1945,R-ALL-2142690,"13,14-dihydro-15-oxolipoxin A4",63993,dhk-LXA4 [cytosol],,NEFA,
1946,R-ALL-2142758,eoxin D4,63985,EXD4 [cytosol],,NEFA,
1947,R-ALL-2142730,eoxin E4,63986,EXE4 [cytosol],,NEFA,
1948,R-ALL-29404,L-glutamate(1-),29985,L-Glu [cytosol],,NEFA,
1949,R-ALL-2142766,trioxilin B3,35032,TrXB3 [cytosol],,NEFA,
1950,R-ALL-2142713,"(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoic acid",15630,TrXA3 [cytosol],,NEFA,
