,merged_reaction,reaction_type,reaction_notes,merged_ids,reaction_IDs
2013,1 water + 1 XXX  <=> 1 beta-eudesmol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:10417 + CHEBI:33019,RHEA:29495
2014,"1 (1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol + 1 water <=> 1 (-)-geosmin + 1 acetone",,,CHEBI:46734 + CHEBI:15377 <=> CHEBI:46702 + CHEBI:15347,RHEA:30371
2015,"1 (1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol <=> 1 (1S,4aS)-1,4a-dimethyl-1,2,3,4,4a,5,6,8a-octahydronaphthalene + 1 acetone",,,CHEBI:46734 <=> CHEBI:61680 + CHEBI:15347,RHEA:30459
2016,1 water + 1 XXX  <=> 1 10-epi-gamma-eudesmol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:62514 + CHEBI:33019,RHEA:30947
2017,1 water + 1 XXX  <=> 1 alpha-eudesmol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:10278 + CHEBI:33019,RHEA:30951
2018,"1 10beta-hydroxytaxa-4(20),11-dien-5alpha-yl acetate + 1 hydron + 1 NADPH(4-) + 1 dioxygen <=> 1 10beta,14beta-dihydroxytaxa-4(20),11-dien-5alpha-yl acetate + 1 water + 1 NADP(3-)",L_HGmodify,,CHEBI:50436 + CHEBI:15378 + CHEBI:57783 + CHEBI:15379 <=> CHEBI:63663 + CHEBI:15377 + CHEBI:58349,RHEA:31971
2019,1 hydron + 1 NADPH(4-) + 1 dioxygen + 1 taxusin <=> 1 7beta-hydroxytaxusin + 1 water + 1 NADP(3-),L_HGmodify,,CHEBI:15378 + CHEBI:57783 + CHEBI:15379 + CHEBI:63664 <=> CHEBI:63665 + CHEBI:15377 + CHEBI:58349,RHEA:31975
2020,"1 abietol + 1 dioxygen + 1 FMNH2(2-) <=> 1 abieta-7,13-dien-18,18-diol + 1 hydron + 1 water + 1 FMN(3-)",L_HGmodify,,CHEBI:29510 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:63668 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:31983
2021,1 water + 1 XXX  <=> 1 (+)-Tau-muurolol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:63704 + CHEBI:33019,RHEA:32011
2022,"1 water + 1 geranylgeranyl diphosphate <=> 1 (13E)-labda-7,13-dien-15-ol + 1 diphosphate(3-)",,,CHEBI:15377 + CHEBI:57533 <=> CHEBI:63683 + CHEBI:33019,RHEA:32075
2023,"1 (5S,9S,10S,13E)-labda-7,13-dien-15-yl diphosphate(3-) + 1 water <=> 1 (13E)-labda-7,13-dien-15-ol + 1 diphosphate(3-)",L_HGmodify,,CHEBI:63682 + CHEBI:15377 <=> CHEBI:63683 + CHEBI:33019,RHEA:32079
2024,"1 abieta-7,13-dien-18,18-diol <=> 1 abietal + 1 water",L_HGmodify,,CHEBI:63668 <=> CHEBI:29509 + CHEBI:15377,RHEA:32195
2025,1 (-)-endo-fenchol + 1 NAD(1-) <=> NA + 1 hydron + 1 NADH(2-),,,CHEBI:15405 + CHEBI:57540 <=> CHEBI:165 + CHEBI:15378 + CHEBI:57945,RHEA:32331
2026,1 (-)-endo-fenchol + 1 NADP(3-) <=> NA + 1 hydron + 1 NADPH(4-),,,CHEBI:15405 + CHEBI:58349 <=> CHEBI:165 + CHEBI:15378 + CHEBI:57783,RHEA:32335
2027,1 (+)-thujan-3-ol + 1 NADP(3-) <=> 1 (+)-alpha-thujone + 1 hydron + 1 NADPH(4-),,,CHEBI:63902 + CHEBI:58349 <=> CHEBI:50043 + CHEBI:15378 + CHEBI:57783,RHEA:32339
2028,1 dihydrocarveol + 1 NAD(1-) <=> 1 dihydrocarvone + 1 hydron + 1 NADH(2-),,,CHEBI:50215 + CHEBI:57540 <=> CHEBI:23733 + CHEBI:15378 + CHEBI:57945,RHEA:32387
2029,1 (E)-2-methylgeranyl diphosphate(3-) + 1 water <=> 1 2-methylisoborneol + 1 diphosphate(3-),,,CHEBI:61984 + CHEBI:15377 <=> CHEBI:61987 + CHEBI:33019,RHEA:32571
2030,1 (-)-alpha-pinene + 1 hydron + 1 NADH(2-) + 1 dioxygen <=> 1 alpha-pinene oxide + 1 water + 1 NAD(1-),,,CHEBI:28660 + CHEBI:15378 + CHEBI:57945 + CHEBI:15379 <=> CHEBI:29060 + CHEBI:15377 + CHEBI:57540,RHEA:32891
2031,1 water + 1 peregrinol diphosphate(3-) <=> 1 diphosphate(3-) + 1 viteagnusin D,,,CHEBI:15377 + CHEBI:138232 <=> CHEBI:33019 + CHEBI:145543,RHEA:62180
2032,"1 peregrinol diphosphate(3-) <=> 1 diphosphate(3-) + 1 labd-13(16),14-diene-9-ol",,,CHEBI:138232 <=> CHEBI:33019 + CHEBI:145549,RHEA:62184
2033,"1 dioxygen + 1 peregrinol + 1 FMNH2(2-) <=> 1 hydron + 1 water + 1 labd-13Z-ene-9,15,16-triol + 1 FMN(3-)",,,CHEBI:15379 + CHEBI:145550 + CHEBI:57618 <=> CHEBI:15378 + CHEBI:15377 + CHEBI:145552 + CHEBI:58210,RHEA:62192
2034,"2 hydron + 1 dioxygen + 2 di-mu-sulfido-diiron(1+) + 1 all-trans-retinol <=> 1 all-trans-3,4-didehydroretinol + 2 water + 2 di-mu-sulfido-diiron(2+)",,,CHEBI:15378 + CHEBI:15379 + CHEBI:33738 + CHEBI:17336 <=> CHEBI:132246 + CHEBI:15377 + CHEBI:33737,RHEA:50292
2035,2 hydron + 1 dioxygen + 2 di-mu-sulfido-diiron(1+) + 1 all-trans-retinol <=> 1 all-trans-4-hydroxyretinol + 1 water + 2 di-mu-sulfido-diiron(2+),,,CHEBI:15378 + CHEBI:15379 + CHEBI:33738 + CHEBI:17336 <=> CHEBI:132259 + CHEBI:15377 + CHEBI:33737,RHEA:50300
2036,1 water + 1 XXX  <=> 1 diphosphate(3-) + 1 valerianol,,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:33019 + CHEBI:143779,RHEA:60424
2037,1 cis-cis-nepetalactol + 1 NAD(1-) <=> 1 cis-cis-nepetalactone + 1 hydron + 1 NADH(2-),,,CHEBI:144485 + CHEBI:57540 <=> CHEBI:144482 + CHEBI:15378 + CHEBI:57945,RHEA:61424
2038,1 cis-trans-nepetalactol + 1 NAD(1-) <=> 1 alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-N-hexacosanoylceramide + 1 hydron + 1 NADH(2-),,,CHEBI:71494 + CHEBI:57540 <=> CHEBI:7518 + CHEBI:15378 + CHEBI:57945,RHEA:61428
2039,1 3'-N-debenzoyltaxol(1+) + 1 benzoyl-CoA(4-) <=> 1 coenzyme A(4-) + 1 hydron + 1 paclitaxel,,,CHEBI:63863 + CHEBI:57369 <=> CHEBI:57287 + CHEBI:15378 + CHEBI:45863,RHEA:33687
2040,1 zeaxanthin + 1 dioxygen <=> 1 (3R)-11-cis-3-hydroxyretinal + 1 (3R)-all-trans-3-hydroxyretinal,,,CHEBI:27547 + CHEBI:15379 <=> CHEBI:66898 + CHEBI:52228,RHEA:33931
2041,1 copal-8-ol diphosphate(3-) + 1 water <=> 1 diphosphate(3-) + 1 sclareol,L_HGmodify,,CHEBI:64283 + CHEBI:15377 <=> CHEBI:33019 + CHEBI:9053,RHEA:34459
2042,1 copal-8-ol diphosphate(3-) <=> 1 cis-abienol + 1 diphosphate(3-),L_HGmodify,,CHEBI:64283 <=> CHEBI:68624 + CHEBI:33019,RHEA:34463
2043,1 water + 1 XXX  <=> 1 diphosphate(3-) + 1 kunzeaol,,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:33019 + CHEBI:72776,RHEA:36063
2044,1 gibberellin A4(1-) + 1 S-adenosyl-L-methionine zwitterion <=> 1 gibberellin A4 methyl ester + 1 S-adenosyl-L-homocysteine zwitterion,,,CHEBI:73251 + CHEBI:59789 <=> CHEBI:73252 + CHEBI:57856,RHEA:36107
2045,1 gibberellin A1(1-) + 1 S-adenosyl-L-methionine zwitterion <=> 1 gibberellin A1 methyl ester + 1 S-adenosyl-L-homocysteine zwitterion,,,CHEBI:58524 + CHEBI:59789 <=> CHEBI:73250 + CHEBI:57856,RHEA:36111
2046,1 gibberellin A3(1-) + 1 S-adenosyl-L-methionine zwitterion <=> 1 gibberellin A3 methyl ester + 1 S-adenosyl-L-homocysteine zwitterion,,,CHEBI:58590 + CHEBI:59789 <=> CHEBI:73253 + CHEBI:57856,RHEA:36115
2047,1 gibberellin A9(1-) + 1 S-adenosyl-L-methionine zwitterion <=> 1 gibberellin A9 methyl ester + 1 S-adenosyl-L-homocysteine zwitterion,,,CHEBI:73255 + CHEBI:59789 <=> CHEBI:73256 + CHEBI:57856,RHEA:36119
2048,1 gibberellin A20(1-) + 1 S-adenosyl-L-methionine zwitterion <=> 1 gibberellin A20 methyl ester + 1 S-adenosyl-L-homocysteine zwitterion,,,CHEBI:58526 + CHEBI:59789 <=> CHEBI:73257 + CHEBI:57856,RHEA:36123
2049,1 gibberellin A34(1-) + 1 S-adenosyl-L-methionine zwitterion <=> 1 gibberellin A34 methyl ester + 1 S-adenosyl-L-homocysteine zwitterion,,,CHEBI:73258 + CHEBI:59789 <=> CHEBI:73260 + CHEBI:57856,RHEA:36127
2050,1 7-deoxyloganetin + 1 UDP-alpha-D-glucose(2-) <=> 1 7-deoxyloganin + 1 hydron + 1 UDP(3-),,,CHEBI:76849 + CHEBI:58885 <=> CHEBI:18370 + CHEBI:15378 + CHEBI:58223,RHEA:39899
2051,"1 5alpha,9alpha,10beta-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 (+)-copalol + 1 diphosphate(3-)",,,CHEBI:58635 + CHEBI:15377 <=> CHEBI:76943 + CHEBI:33019,RHEA:40007
2052,"1 5alpha,9alpha,10beta-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 diphosphate(3-) + 1 manool",,,CHEBI:58635 + CHEBI:15377 <=> CHEBI:33019 + CHEBI:76945,RHEA:40011
2053,"1 5alpha,9alpha,10beta-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 13-epi-manool + 1 diphosphate(3-)",,,CHEBI:58635 + CHEBI:15377 <=> CHEBI:76944 + CHEBI:33019,RHEA:40015
2054,"1 5beta,9alpha,10alpha-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 (-)-ent-copalol + 1 diphosphate(3-)",,,CHEBI:58553 + CHEBI:15377 <=> CHEBI:76950 + CHEBI:33019,RHEA:40019
2055,"1 5alpha,9beta,10alpha-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 diphosphate(3-) + 1 syn-copalol",,,CHEBI:58622 + CHEBI:15377 <=> CHEBI:33019 + CHEBI:76952,RHEA:40023
2056,"1 5alpha,9beta,10alpha-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 (13S)-vitexifolin A + 1 diphosphate(3-)",,,CHEBI:58622 + CHEBI:15377 <=> CHEBI:76954 + CHEBI:33019,RHEA:40027
2057,"1 5beta,9alpha,10alpha-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 diphosphate(3-) + 1 ent-manool",,,CHEBI:58553 + CHEBI:15377 <=> CHEBI:33019 + CHEBI:76948,RHEA:40031
2058,1 (3R)-3-ammonio-3-phenylpropanoyl-CoA(3-) + 1 baccatin III <=> 1 3'-N-debenzoyl-2'-deoxytaxol(1+) + 1 coenzyme A(4-),,,CHEBI:79188 + CHEBI:32898 <=> CHEBI:79186 + CHEBI:57287,RHEA:42488
2059,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 water <=> 1 (R)-nephthenol + 1 diphosphate(3-)",,,CHEBI:58756 + CHEBI:15377 <=> CHEBI:82799 + CHEBI:33019,RHEA:42992
2060,"1 hydrogen acceptor + 1 all-trans-7,8-dihydroretinol <=> 1 hydrogen donor + 1 all-trans-retinol",,,CHEBI:13193 + CHEBI:132173 <=> CHEBI:17499 + CHEBI:17336,RHEA:57732
2061,"1 hydrogen acceptor + 1 all-trans-3,4-didehydro-13,14-dihydroretinol <=> 1 hydrogen donor + 1 all-trans-3,4-didehydroretinol",,,CHEBI:13193 + CHEBI:142226 <=> CHEBI:17499 + CHEBI:132246,RHEA:57736
2062,1 abietal + 1 dioxygen + 1 FMNH2(2-) <=> 1 abietate + 2 hydron + 1 water + 1 FMN(3-),L_HGmodify,,CHEBI:29509 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:35680 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:56928
2063,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 water <=> 1 diphosphate(3-) + 1 hydropyrenol",,,CHEBI:58756 + CHEBI:15377 <=> CHEBI:33019 + CHEBI:142542,RHEA:59232
2064,"1 (R,R)-chrysanthemyl diphosphate(3-) + 1 water <=> 1 (R,R)-chrysanthemol + 1 diphosphate(3-)",,,CHEBI:58819 + CHEBI:15377 <=> CHEBI:143898 + CHEBI:33019,RHEA:60024
2065,1 7-deoxyloganin + 1 dioxygen + 1 FMNH2(2-) <=> 1 hydron + 1 water + 1 loganin + 1 FMN(3-),L_HGmodify,,CHEBI:18370 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:15378 + CHEBI:15377 + CHEBI:15771 + CHEBI:58210,RHEA:11452
2066,1 loganate + 1 S-adenosyl-L-methionine zwitterion <=> 1 loganin + 1 S-adenosyl-L-homocysteine zwitterion,L_HGmodify,,CHEBI:18052 + CHEBI:59789 <=> CHEBI:15771 + CHEBI:57856,RHEA:12508
2067,1 water + 1 XXX  <=> 1 10-epi-juneol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:138037 + CHEBI:33019,RHEA:14485
2068,"1 alpha-pinene oxide <=> 1 (2Z)-5-isopropyl-2-methylhexa-2,5-dienal",,,CHEBI:29060 <=> CHEBI:17546,RHEA:16693
2069,1 (+)-cis-sabinol + 1 NAD(1-) <=> 1 (+)-sabinone + 1 hydron + 1 NADH(2-),,,CHEBI:15387 + CHEBI:57540 <=> CHEBI:15403 + CHEBI:15378 + CHEBI:57945,RHEA:18329
2070,"1 ent-copal-8-ol diphosphate(3-) <=> 1 diphosphate(3-) + 1 (13R)-epi-8,13-epoxylabd-14-ene",L_HGmodify,,CHEBI:138223 <=> CHEBI:33019 + CHEBI:138224,RHEA:18721
2071,1 10-desacetyltaxuyunnanin C + 1 XXX  <=> 1 coenzyme A(4-) + 1 taxuyunnanin C,,,CHEBI:11302 + CHEBI:57288 <=> CHEBI:57287 + CHEBI:15208,RHEA:18837
2072,"1 dioxygen + 1 FMNH2(2-) + 1 taxa-4(20),11-dien-5alpha-ol <=> 1 hydron + 1 water + 1 FMN(3-) + 1 taxa-4(20),11-dien-5alpha,13alpha-diol",,,CHEBI:15379 + CHEBI:57618 + CHEBI:30038 <=> CHEBI:15378 + CHEBI:15377 + CHEBI:58210 + CHEBI:30041,RHEA:18949
2073,1 water + 1 geranyl diphosphate <=> 1 diphosphate(3-) + 1 sabinene hydrate,,,CHEBI:15377 + CHEBI:58057 <=> CHEBI:33019 + CHEBI:16377,RHEA:19565
2074,1 10-deacetylbaccatin III + 1 XXX  <=> 1 baccatin III + 1 coenzyme A(4-),,,CHEBI:18193 + CHEBI:57288 <=> CHEBI:32898 + CHEBI:57287,RHEA:20137
2075,1 water + 1 geranyl diphosphate <=> 1 (-)-endo-fenchol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:58057 <=> CHEBI:15405 + CHEBI:33019,RHEA:20565
2076,"1 dioxygen + 1 FMNH2(2-) + 1 taxa-4(20),11-dien-5alpha-yl acetate <=> 1 10beta-hydroxytaxa-4(20),11-dien-5alpha-yl acetate + 1 hydron + 1 water + 1 FMN(3-)",,,CHEBI:15379 + CHEBI:57618 + CHEBI:30042 <=> CHEBI:50436 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:15241
2077,1 water + 1 geranyl diphosphate <=> 1 diphosphate(3-) + NA,,,CHEBI:15377 + CHEBI:58057 <=> CHEBI:33019 + CHEBI:28,RHEA:15809
2078,"2 water + 1 XXX  <=> 1 7-epi-ent-eudesmane-5,11-diol + 1 diphosphate(3-)",,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:142536 + CHEBI:33019,RHEA:58164
2079,1 dioxygen + 1 FMNH2(2-) + NA <=> 1 7-deoxyloganetate + 1 hydron + 1 water + 1 FMN(3-),,,CHEBI:15379 + CHEBI:57618 + CHEBI:26 <=> CHEBI:76846 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:57560
2080,1 dioxygen + 1 FMNH2(2-) + NA <=> 1 7-deoxyloganetic alcohol + 1 hydron + 1 water + 1 FMN(3-),,,CHEBI:15379 + CHEBI:57618 + CHEBI:26 <=> CHEBI:141988 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:57564
2081,1 7-deoxyloganetic alcohol + 1 dioxygen + 1 FMNH2(2-) <=> 1 7-deoxyloganetic aldehyde + 1 hydron + 2 water + 1 FMN(3-),,,CHEBI:141988 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:141989 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:57568
2082,1 7-deoxyloganetic aldehyde + 1 dioxygen + 1 FMNH2(2-) <=> 1 7-deoxyloganetate + 2 hydron + 1 water + 1 FMN(3-),,,CHEBI:141989 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:76846 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:57572
2083,1 hydron + 1 N-retinylidene-N-retinylethanolamine + 1 PA  <=> 1 water + 1 N-retinylidene-N-retinylphosphatidylethanolamine betaine,,,CHEBI:15378 + CHEBI:71980 + CHEBI:58608 <=> CHEBI:15377 + CHEBI:133970,RHEA:51200
2084,1 water + 1 XXX  <=> 1 7-epi-alpha-eudesmol + 1 diphosphate(3-),,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:138040 + CHEBI:33019,RHEA:54044
2085,1 water + 1 XXX  <=> 1 diphosphate(3-) + 1 tau-cadinol,,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:33019 + CHEBI:138042,RHEA:54052
2086,"1 water + 1 XXX  <=> 1 (2E,6E)-hedycaryol + 1 diphosphate(3-)",,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:138043 + CHEBI:33019,RHEA:54056
2087,"1 water + 1 XXX  <=> 1 (2Z,6E)-hedycaryol + 1 diphosphate(3-)",,,CHEBI:15377 + CHEBI:175763 <=> CHEBI:138044 + CHEBI:33019,RHEA:54060
2088,"1 peregrinol diphosphate(3-) <=> 1 9,13(R)-epoxylabd-14-ene + 1 diphosphate(3-)",,,CHEBI:138232 <=> CHEBI:138233 + CHEBI:33019,RHEA:54512
2089,1 copal-8-ol diphosphate(3-) <=> 1 (13R)-manoyl oxide + 1 diphosphate(3-),,,CHEBI:64283 <=> CHEBI:138234 + CHEBI:33019,RHEA:54516
2090,1 ferruginol + 1 dioxygen + 1 FMNH2(2-) <=> 1 11-hydroxyferruginol + 1 hydron + 1 water + 1 FMN(3-),,,CHEBI:78274 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:138942 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:55428
2091,1 11-hydroxyferruginol + 1 dioxygen + 1 FMNH2(2-) <=> 1 carnosate + 1 hydron + 1 water + 1 FMN(3-),,,CHEBI:138942 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:138943 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:55432
2092,1 ferruginol + 1 dioxygen + 1 FMNH2(2-) <=> 1 hydron + 1 water + 1 FMN(3-) + 1 salviol,,,CHEBI:78274 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:15378 + CHEBI:15377 + CHEBI:58210 + CHEBI:138944,RHEA:55436
2093,"1 11-hydroxyferruginol + 1 dioxygen + 1 FMNH2(2-) <=> 1 11,20-dihydroxyferruginol + 1 hydron + 1 water + 1 FMN(3-)",,,CHEBI:138942 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:138965 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:55468
2094,"1 all-trans-3,4-didehydroretinol + 1 NAD(1-) <=> 1 all-trans-dehydroretinal + 1 hydron + 1 NADH(2-)",,,CHEBI:132246 + CHEBI:57540 <=> CHEBI:28537 + CHEBI:15378 + CHEBI:57945,RHEA:55940
2095,1 water + 1 mutildienyl diphosphate(3-) <=> 1 diphosphate(3-) + 1 premutilin,,,CHEBI:15377 + CHEBI:142454 <=> CHEBI:33019 + CHEBI:142455,RHEA:57924
2096,"1 2alpha-hydroxy-ent-isokaurene + 1 dioxygen + 1 FMNH2(2-) <=> 1 2alpha,3alpha-dihydroxy-ent-isokaurene + 1 hydron + 1 water + 1 FMN(3-)",,,CHEBI:140188 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:140275 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:56340
2097,1 ent-kaur-16-en-19-ol + 1 dioxygen + 1 FMNH2(2-) <=> 1 ent-kaur-16-en-19-al + 1 hydron + 2 water + 1 FMN(3-),,,CHEBI:15416 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:15418 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:21304
2098,"1 5alpha,9beta,10alpha-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 aphidicolan-16beta-ol + 1 diphosphate(3-)",,,CHEBI:58622 + CHEBI:15377 <=> CHEBI:29519 + CHEBI:33019,RHEA:26213
2099,"1 9beta-pimara-7,15-dien-19-ol + 1 dioxygen + 1 FMNH2(2-) <=> 1 9beta-pimara-7,15-dien-19-al + 1 hydron + 2 water + 1 FMN(3-)",,,CHEBI:63656 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:63658 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:31959
2100,"1 9beta-pimara-7,15-dien-19-al + 1 dioxygen + 1 FMNH2(2-) <=> 1 9beta-pimara-7,15-dien-19-oate + 2 hydron + 1 water + 1 FMN(3-)",,,CHEBI:63658 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:63659 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:31963
2101,1 steviolmonoside(1-) + 1 UDP-alpha-D-glucose(2-) <=> 1 rubusoside + 1 UDP(3-),,,CHEBI:145010 + CHEBI:58885 <=> CHEBI:145021 + CHEBI:58223,RHEA:61736
2102,1 rebaudioside A + 1 UDP-alpha-D-glucose(2-) <=> 1 hydron + 1 rebaudioside D + 1 UDP(3-),,,CHEBI:145012 + CHEBI:58885 <=> CHEBI:15378 + CHEBI:145022 + CHEBI:58223,RHEA:61768
2103,1 rebaudioside E + 1 UDP-alpha-D-glucose(2-) <=> 1 hydron + 1 rebaudioside D + 1 UDP(3-),,,CHEBI:145018 + CHEBI:58885 <=> CHEBI:15378 + CHEBI:145022 + CHEBI:58223,RHEA:61772
2104,1 rebaudioside D + 1 UDP-alpha-D-glucose(2-) <=> 1 hydron + 1 rebaudioside M + 1 UDP(3-),,,CHEBI:145022 + CHEBI:58885 <=> CHEBI:15378 + CHEBI:145019 + CHEBI:58223,RHEA:61776
2105,1 3alpha-hydroxy-ent-sandaracopimaradiene + 1 dioxygen + 1 FMNH2(2-) <=> 1 hydron + 1 water + 1 oryzalexin E + 1 FMN(3-),,,CHEBI:78255 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:15378 + CHEBI:15377 + CHEBI:78259 + CHEBI:58210,RHEA:41468
2106,1 3alpha-hydroxy-ent-sandaracopimaradiene + 1 dioxygen + 1 FMNH2(2-) <=> 1 hydron + 1 water + 1 oryzalexin D + 1 FMN(3-),,,CHEBI:78255 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:15378 + CHEBI:15377 + CHEBI:78256 + CHEBI:58210,RHEA:41472
2107,1 ent-kaur-16-en-19-al + 1 dioxygen + 1 FMNH2(2-) <=> 1 ent-kaur-16-en-19-oate + 2 hydron + 1 water + 1 FMN(3-),,,CHEBI:15418 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:57297 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:10928
2108,1 10-deacetyl-2-debenzoylbaccatin III + 1 benzoyl-CoA(4-) <=> 1 10-deacetylbaccatin III + 1 coenzyme A(4-),,,CHEBI:32897 + CHEBI:57369 <=> CHEBI:18193 + CHEBI:57287,RHEA:18741
2109,"1 15,16-epoxydolabrene + 1 dioxygen + 1 FMNH2(2-) <=> 1 3beta-hydroxy-15,16-epoxydolabrene + 1 hydron + 1 water + 1 FMN(3-)",,,CHEBI:141821 + CHEBI:15379 + CHEBI:57618 <=> CHEBI:141820 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210,RHEA:57520
2110,"1 5alpha,9alpha,10beta-labda-8(20),13-dien-15-yl diphosphate(3-) + 1 water <=> 1 diphosphate(3-) + 1 nezukol",,,CHEBI:58635 + CHEBI:15377 <=> CHEBI:33019 + CHEBI:138166,RHEA:54376
2111,1 ent-kaur-16-en-19-ol + 2 hydron + 1 dioxygen + 2 di-mu-sulfido-diiron(1+) <=> 1 ent-kaur-16-en-19-al + 2 water + 2 di-mu-sulfido-diiron(2+),,,CHEBI:15416 + CHEBI:15378 + CHEBI:15379 + CHEBI:33738 <=> CHEBI:15418 + CHEBI:15377 + CHEBI:33737,RHEA:61540
2112,1 ent-kaur-16-en-19-al + 1 hydron + 1 dioxygen + 2 di-mu-sulfido-diiron(1+) <=> 1 ent-kaur-16-en-19-oate + 1 water + 2 di-mu-sulfido-diiron(2+),,,CHEBI:15418 + CHEBI:15378 + CHEBI:15379 + CHEBI:33738 <=> CHEBI:57297 + CHEBI:15377 + CHEBI:33737,RHEA:61544
2113,"1 1-(alpha,beta-saturated alkyl)-2-acyl-sn-glycero-3-phosphoethanolamine zwitterion + 2 iron(2+) + 2 hydron + 1 dioxygen <=> 2 iron(3+) + 2 water + 1 PE O- ",L_FAmodify,"1,1",CHEBI:75028 + CHEBI:29033 + CHEBI:15378 + CHEBI:15379 <=> CHEBI:29034 + CHEBI:15377 + CHEBI:77290,RHEA:22956
2114,1 1-(Z)-alk-1-enyl-2-palmitoyl-sn-glycero-3-phosphoethanolamine zwitterion + 1 choline alfoscerate <=> 1 LPC 16:0 + 1 LPE O-,L_FAdelete,"1,2",CHEBI:77303 + CHEBI:16870 <=> CHEBI:72998 + CHEBI:77288,RHEA:63772
2115,"1 1-(Z)-alk-1-enyl-2-arachidonoyl-sn-glycero-3-phosphoethanolamine zwitterion + 1 LPC 16:0 <=> 1 PC 16:0,20:4 + 1 LPE O- ",L_FAdelete,"2,2",CHEBI:77295 + CHEBI:72998 <=> CHEBI:73003 + CHEBI:77288,RHEA:63780
2116,"1 1-(1Z)-alk-1-enyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine zwitterion + 1 LPC 16:0 <=> 1 PC 16:0,18:2 + 1 LPE O- ",L_FAdelete,"2,2",CHEBI:149549 + CHEBI:72998 <=> CHEBI:73002 + CHEBI:77288,RHEA:63784
2117,1 water + 1 PE O-  <=> 1 carboxylic acid anion + 1 hydron + 1 LPE O-,L_FAdelete,"1,1",CHEBI:15377 + CHEBI:77290 <=> CHEBI:29067 + CHEBI:15378 + CHEBI:77288,RHEA:36195
